control,flaw_class,severity,seed,method,positive_count,AUPRC,AUROC,precision_at_k,interpretation
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8104,DIFFICULTY_MATCHING,36,0.1497897294977627,0.5072167755991286,0.09722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8104,DIFFICULTY_STRATIFIED_NULL,36,0.17194761469898154,0.5097358387799564,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8104,FAMILY_BALANCED_DIFFICULTY,36,0.14410205836034112,0.48999183006535946,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.14388147593408196,0.45806100217864926,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8104,V7_FROZEN,36,0.11009122767078702,0.3483115468409586,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8104,V8_FULL,36,0.14410205836034112,0.48999183006535946,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,CONDITIONAL_RESIDUALIZATION,36,0.13058324982509542,0.41687091503267976,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,CROSS_FITTED_DIFFICULTY,36,0.13061377485562045,0.4168028322440087,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,DIFFICULTY_MATCHING,36,0.14670156093008369,0.5012935729847494,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,DIFFICULTY_STRATIFIED_NULL,36,0.1853366904810059,0.5249863834422658,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,FAMILY_BALANCED_DIFFICULTY,36,0.13058324982509542,0.41687091503267976,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.12175467897659221,0.35185185185185186,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,V7_FROZEN,36,0.0966531406620641,0.23794934640522875,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.4,8105,V8_FULL,36,0.13058324982509542,0.41687091503267976,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,CONDITIONAL_RESIDUALIZATION,36,0.15701020377509722,0.5415305010893247,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,CROSS_FITTED_DIFFICULTY,36,0.1567583605415656,0.5416666666666666,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,DIFFICULTY_MATCHING,36,0.21562389856978825,0.5935457516339869,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,DIFFICULTY_STRATIFIED_NULL,36,0.23315420360943406,0.6111791938997821,0.2611111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,FAMILY_BALANCED_DIFFICULTY,36,0.15701020377509722,0.5415305010893247,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.17957110485532443,0.5860566448801743,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,V7_FROZEN,36,0.1362113801542489,0.4810049019607843,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8101,V8_FULL,36,0.15701020377509722,0.5415305010893247,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,CONDITIONAL_RESIDUALIZATION,36,0.18605237945566933,0.5671977124183006,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,CROSS_FITTED_DIFFICULTY,36,0.18605237945566933,0.5671296296296297,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,DIFFICULTY_MATCHING,36,0.15556835206805042,0.44328703703703703,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,DIFFICULTY_STRATIFIED_NULL,36,0.1452495882162011,0.4567674291938998,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,FAMILY_BALANCED_DIFFICULTY,36,0.18605237945566933,0.5671977124183006,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.1554369874576029,0.5275735294117647,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,V7_FROZEN,36,0.15672759288858418,0.5420751633986928,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8102,V8_FULL,36,0.18605237945566933,0.5671977124183006,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,CONDITIONAL_RESIDUALIZATION,36,0.1698211762836731,0.5842864923747276,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,CROSS_FITTED_DIFFICULTY,36,0.16983312907515874,0.5844907407407407,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,DIFFICULTY_MATCHING,36,0.17815600884293006,0.58244825708061,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,DIFFICULTY_STRATIFIED_NULL,36,0.1942657532137767,0.5878267973856209,0.18055555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,FAMILY_BALANCED_DIFFICULTY,36,0.1698211762836731,0.5842864923747276,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.15343620112649708,0.5381944444444444,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,V7_FROZEN,36,0.14130226503509308,0.5083061002178649,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8103,V8_FULL,36,0.1698211762836731,0.5842864923747276,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,CONDITIONAL_RESIDUALIZATION,36,0.14911812783913175,0.497140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,CROSS_FITTED_DIFFICULTY,36,0.14918497550871915,0.497208605664488,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,DIFFICULTY_MATCHING,36,0.13124587933861037,0.42081971677559915,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,DIFFICULTY_STRATIFIED_NULL,36,0.1388882083296552,0.4837962962962963,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,FAMILY_BALANCED_DIFFICULTY,36,0.14911812783913175,0.497140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.14674530945785438,0.5076252723311547,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,V7_FROZEN,36,0.13017406865945022,0.4470996732026144,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8104,V8_FULL,36,0.14911812783913175,0.497140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,CONDITIONAL_RESIDUALIZATION,36,0.16311457193830597,0.5279820261437909,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,CROSS_FITTED_DIFFICULTY,36,0.16282440926015046,0.5280501089324618,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,DIFFICULTY_MATCHING,36,0.150393622497888,0.5234204793028322,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,DIFFICULTY_STRATIFIED_NULL,36,0.14775800571557324,0.502859477124183,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,FAMILY_BALANCED_DIFFICULTY,36,0.16311457193830597,0.5279820261437909,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.23274748018580835,0.633238017429194,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,V7_FROZEN,36,0.22989947297592042,0.6855255991285403,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DISTRACTOR_FAILURE,0.7,8105,V8_FULL,36,0.16311457193830597,0.5279820261437909,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,CONDITIONAL_RESIDUALIZATION,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,CROSS_FITTED_DIFFICULTY,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,DIFFICULTY_MATCHING,36,0.5834265478364961,0.9343001089324618,0.5959595959595959,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,DIFFICULTY_STRATIFIED_NULL,36,0.4794136755978619,0.8951525054466231,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,FAMILY_BALANCED_DIFFICULTY,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5912080111200543,0.9385893246187363,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,V7_FROZEN,36,0.5625,0.9313725490196079,0.5625,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8101,V8_FULL,36,0.5902714946014456,0.9370915032679739,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,CONDITIONAL_RESIDUALIZATION,36,0.5731354090466615,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,CROSS_FITTED_DIFFICULTY,36,0.573123598766994,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,DIFFICULTY_MATCHING,36,0.5819669018573816,0.9368872549019608,0.5912698412698413,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,DIFFICULTY_STRATIFIED_NULL,36,0.4270523183133035,0.8820125272331155,0.4050925925925926,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,FAMILY_BALANCED_DIFFICULTY,36,0.5731354090466615,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5842192502897031,0.9308959694989106,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,V7_FROZEN,36,0.5806451612903226,0.9362745098039216,0.5806451612903225,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8102,V8_FULL,36,0.5731354090466615,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,CONDITIONAL_RESIDUALIZATION,36,0.6421333301548029,0.94880174291939,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,CROSS_FITTED_DIFFICULTY,36,0.6428469884771569,0.948869825708061,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,DIFFICULTY_MATCHING,36,0.6400032386968145,0.9468273420479303,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,DIFFICULTY_STRATIFIED_NULL,36,0.5415181884463385,0.9215686274509803,0.5222222222222223,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,FAMILY_BALANCED_DIFFICULTY,36,0.6421333301548029,0.94880174291939,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.65354611594073,0.9483932461873639,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,V7_FROZEN,36,0.6206896551724138,0.946078431372549,0.6206896551724138,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8103,V8_FULL,36,0.6421333301548029,0.94880174291939,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,CONDITIONAL_RESIDUALIZATION,36,0.5686733260184216,0.9332788671023965,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,CROSS_FITTED_DIFFICULTY,36,0.5686733260184216,0.9332107843137255,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,DIFFICULTY_MATCHING,36,0.5585294266215318,0.9311002178649237,0.5674603174603174,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,DIFFICULTY_STRATIFIED_NULL,36,0.4721070190046548,0.9012799564270153,0.4444444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,FAMILY_BALANCED_DIFFICULTY,36,0.5686733260184216,0.9332788671023965,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.556137206595482,0.9316448801742919,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,V7_FROZEN,36,0.5806451612903226,0.9362745098039216,0.5806451612903225,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8104,V8_FULL,36,0.5686733260184216,0.9332788671023965,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,CONDITIONAL_RESIDUALIZATION,36,0.608092809966063,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,CROSS_FITTED_DIFFICULTY,36,0.6075443521005319,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,DIFFICULTY_MATCHING,36,0.45158263146068023,0.80119825708061,0.5353535353535354,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,DIFFICULTY_STRATIFIED_NULL,36,0.4304400864479362,0.8794253812636166,0.42424242424242425,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,FAMILY_BALANCED_DIFFICULTY,36,0.608092809966063,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.6393184512872038,0.9378404139433552,0.6018518518518519,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,V7_FROZEN,36,0.5373134328358209,0.9240196078431373,0.5373134328358209,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.4,8105,V8_FULL,36,0.608092809966063,0.9334150326797386,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,CONDITIONAL_RESIDUALIZATION,36,0.5483045677715205,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,CROSS_FITTED_DIFFICULTY,36,0.5479310850450966,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,DIFFICULTY_MATCHING,36,0.5594051740135675,0.9302151416122004,0.5694444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,DIFFICULTY_STRATIFIED_NULL,36,0.5125242418350509,0.9141476034858388,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,FAMILY_BALANCED_DIFFICULTY,36,0.5483045677715205,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5650522871505277,0.931849128540305,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,V7_FROZEN,36,0.5454545454545454,0.9264705882352942,0.5454545454545454,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8101,V8_FULL,36,0.5483045677715205,0.9270833333333334,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,CONDITIONAL_RESIDUALIZATION,36,0.5970932846423408,0.9324618736383442,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,CROSS_FITTED_DIFFICULTY,36,0.5971344187277734,0.9325299564270153,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,DIFFICULTY_MATCHING,36,0.44468716794089086,0.7715822440087146,0.5416666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,DIFFICULTY_STRATIFIED_NULL,36,0.4474490876950831,0.8862336601307189,0.44753086419753085,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,FAMILY_BALANCED_DIFFICULTY,36,0.5970932846423408,0.9324618736383442,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.564234546087473,0.9030501089324618,0.462962962962963,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,V7_FROZEN,36,0.5806451612903226,0.9362745098039216,0.5806451612903225,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8102,V8_FULL,36,0.5970932846423408,0.9324618736383442,0.5185185185185186,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,CONDITIONAL_RESIDUALIZATION,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,CROSS_FITTED_DIFFICULTY,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,DIFFICULTY_MATCHING,36,0.5857591685400316,0.9344362745098039,0.5915032679738562,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,DIFFICULTY_STRATIFIED_NULL,36,0.515076911224112,0.9161900871459695,0.5061728395061729,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,FAMILY_BALANCED_DIFFICULTY,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.6442792806305907,0.9426742919389978,0.6296296296296297,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,V7_FROZEN,36,0.5538461538461539,0.928921568627451,0.5538461538461539,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8103,V8_FULL,36,0.6538399742690849,0.9413807189542484,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
