item_id,subject,difficulty_matching,conditional_residualization,difficulty_stratified_null,cross_fitted_difficulty,subject_conditioned_difficulty,family_balanced_difficulty,v8_full,raw_difficulty,family_balanced_difficulty_estimate,family_disagreement,exploratory_stratified_p_value,exploratory_BH_q_value,claim_status
high_school_psychology::mmlu_high_school_psychology_id357,high_school_psychology,0.0,0.6468585211936544,0.7156028368794326,0.6468585211936551,0.6297008067899996,0.6468585211936544,0.6468585211936544,0.07692307692307687,0.10909090909090902,0.2982039903064859,0.36363636363636365,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id358,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id359,high_school_psychology,1.0,1.0,0.9569701280227596,1.0,0.0,1.0,1.0,0.641025641025641,0.7003787878787879,0.2644821095496045,0.8333333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id360,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id361,high_school_psychology,1.0,1.0,0.9569701280227596,1.0,0.0,1.0,1.0,0.7435897435897436,0.718560606060606,0.2991899167588615,0.8333333333333334,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id362,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id363,high_school_psychology,0.0,0.7061953187949581,0.7156028368794326,0.7061953187949586,0.641873129837178,0.7061953187949581,0.7061953187949581,0.10256410256410253,0.11818181818181817,0.2988960404140654,0.18181818181818182,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id364,high_school_psychology,0.0,0.3856978090981954,0.5477508650519031,0.38569780909819473,0.5717915758386367,0.3856978090981954,0.3856978090981954,0.07692307692307687,0.07159090909090904,0.14921021418297384,0.1511627906976744,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id365,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id366,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id367,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id368,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id369,high_school_psychology,0.0,0.0,0.0549645390070922,0.0,0.0,0.0,0.0,0.10256410256410253,0.09166666666666656,0.1416666666666667,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id370,high_school_psychology,0.0,0.37403463351998295,0.5477508650519031,0.37403463351998223,0.5690607962949017,0.37403463351998295,0.37403463351998295,0.05128205128205132,0.06999999999999995,0.15524174696260024,0.23255813953488372,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id371,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id372,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id373,high_school_psychology,0.5895722132930334,0.47948370259725487,0.9218972895863052,0.47948370259725326,0.0,0.47948370259725487,0.47948370259725487,0.3846153846153846,0.4531060606060606,0.29045151236936123,0.24242424242424243,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id374,high_school_psychology,0.06965412887843049,0.0,0.7589031339031339,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id375,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id376,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id377,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id378,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id379,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.44773720483863394,0.0,0.0,0.02564102564102566,0.009090909090909038,0.02727272727272728,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id380,high_school_psychology,0.0,0.0,0.48329779673063256,0.0,0.0,0.0,0.0,0.23076923076923073,0.27234848484848484,0.3006938811265101,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id381,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id382,high_school_psychology,0.0,0.0,0.08001422475106686,0.0,0.0,0.0,0.0,0.15384615384615385,0.17159090909090902,0.2313029652942276,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id383,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id384,high_school_psychology,0.0,0.37403463351998295,0.5477508650519031,0.37403463351998223,0.5690607962949017,0.37403463351998295,0.37403463351998295,0.05128205128205132,0.06999999999999995,0.15524174696260024,0.23255813953488372,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id385,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id386,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id387,high_school_psychology,0.0,0.8063021957702293,0.7156028368794326,0.8063021957702301,0.6614222142373085,0.8063021957702293,0.8063021957702293,0.1282051282051282,0.13409090909090904,0.2984896553989188,0.030303030303030304,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id388,high_school_psychology,1.0,0.987215005132896,0.9071834992887624,0.9872150051328981,0.6930269930454842,0.987215005132896,0.987215005132896,0.17948717948717952,0.1649999999999998,0.2249012128814684,0.19298245614035087,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id389,high_school_psychology,0.0,0.5340456417779836,0.7156028368794326,0.5340456417779827,0.6054933144827862,0.5340456417779836,0.5340456417779836,0.07692307692307687,0.09242424242424241,0.1685091000640847,0.6666666666666666,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id390,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id391,high_school_psychology,0.0,0.44004149073942467,0.5477508650519031,0.4400414907394244,0.5843648255278281,0.44004149073942467,0.44004149073942467,0.07692307692307687,0.0790909090909091,0.15352874121859167,0.08139534883720931,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id392,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id393,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id394,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4718702057300334,0.0,0.0,0.02564102564102566,0.019999999999999907,0.05999999999999999,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id395,high_school_psychology,0.0,0.36064712087744843,0.5477508650519031,0.36064712087744827,0.5659125939966215,0.36064712087744843,0.36064712087744843,0.07692307692307687,0.06818181818181812,0.15380840286989664,0.3023255813953488,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id396,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id397,high_school_psychology,0.0,0.0,0.0014388489208633094,0.0,0.0,0.0,0.0,0.07692307692307687,0.05249999999999999,0.12168093523637957,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id398,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id399,high_school_psychology,0.1276553586255484,0.0,0.6159058487874465,0.0,0.0,0.0,0.0,0.28205128205128205,0.32219696969696976,0.3715990639453615,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id400,high_school_psychology,0.0,0.44004149073942467,0.5477508650519031,0.4400414907394244,0.5843648255278281,0.44004149073942467,0.44004149073942467,0.07692307692307687,0.0790909090909091,0.15352874121859167,0.08139534883720931,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id401,high_school_psychology,0.0,0.4514332104029458,0.5477508650519031,0.4514332104029453,0.5869681519128407,0.4514332104029458,0.4514332104029458,0.10256410256410253,0.08068181818181819,0.15283562849951896,0.046511627906976744,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id402,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id403,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id404,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id405,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.44773720483863394,0.0,0.0,0.02564102564102566,0.009090909090909038,0.02727272727272728,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id406,high_school_psychology,0.0,0.0,0.027659574468085105,0.0,0.0,0.0,0.0,0.15384615384615385,0.10643939393939394,0.14104394410595003,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id407,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id408,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id409,high_school_psychology,0.8062269554390927,0.8824821817715877,0.8357091945830364,0.8824821817715874,0.0,0.8824821817715877,0.8824821817715877,0.46153846153846156,0.4663636363636364,0.30047238596767806,0.8461538461538461,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id410,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id411,high_school_psychology,0.06965412887843049,0.0,0.7589031339031339,0.0,0.0,0.0,0.0,0.9743589743589743,0.990909090909091,0.02727272727272727,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id412,high_school_psychology,0.4740929996261621,0.2896391097512442,0.8691155492154066,0.28963910975124296,0.0,0.2896391097512442,0.2896391097512442,0.3589743589743589,0.3839393939393938,0.27064881402400176,0.42424242424242425,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id413,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id414,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id415,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id416,high_school_psychology,1.0,0.9104923986148139,0.9071834992887624,0.9104923986148141,0.6802739376948534,0.9104923986148139,0.9104923986148139,0.1282051282051282,0.1515151515151516,0.3024236351484763,0.21052631578947367,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id417,high_school_psychology,0.0,0.3856978090981954,0.5477508650519031,0.38569780909819473,0.5717915758386367,0.3856978090981954,0.3856978090981954,0.07692307692307687,0.07159090909090904,0.14921021418297384,0.1511627906976744,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id418,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id419,high_school_psychology,0.012176144958676978,0.0,0.5064194008559201,0.0,0.0,0.0,0.0,0.2564102564102564,0.41393939393939383,0.3351334314810074,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id420,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id421,high_school_psychology,0.0,0.0,0.08848614072494669,0.0,0.0,0.0,0.0,0.15384615384615385,0.3015151515151515,0.38536412604428205,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id422,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id423,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id424,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id425,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id426,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.46792086929121307,0.0,0.0,0.05128205128205132,0.018181818181818188,0.054545454545454536,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id427,high_school_psychology,0.06965412887843049,0.13420167681979087,0.7589031339031339,0.13420167681978543,0.0,0.13420167681979087,0.13420167681979087,0.8974358974358975,0.8841666666666667,0.16809595474014238,0.5,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id428,high_school_psychology,0.0,0.0,0.24520255863539445,0.0,0.0,0.0,0.0,0.17948717948717952,0.30333333333333334,0.38483762809787714,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id429,high_school_psychology,0.0,0.0,0.08001422475106686,0.0,0.0,0.0,0.0,0.15384615384615385,0.18484848484848482,0.3022565880099367,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id430,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id431,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id432,high_school_psychology,0.0,0.0,0.06325515280739161,0.0,0.0,0.0,0.0,0.1282051282051282,0.21583333333333332,0.3083659892616781,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id433,high_school_psychology,0.1912354640071181,0.0,0.6442786069651741,0.0,0.0,0.0,0.0,0.28205128205128205,0.2388636363636364,0.17906182466495085,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id434,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id435,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id436,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id437,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id438,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id439,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id440,high_school_psychology,0.0,0.22335940581027133,0.5107913669064749,0.2233594058102705,0.5328283027327371,0.22335940581027133,0.22335940581027133,0.02564102564102566,0.050000000000000044,0.15,0.9866666666666667,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id441,high_school_psychology,0.0,0.0,0.3965149359886202,0.0,0.0,0.0,0.0,0.23076923076923073,0.17045454545454553,0.312820084007849,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id442,high_school_psychology,0.0,0.29277885167154966,0.5477508650519031,0.292778851671549,0.5497346002467427,0.29277885167154966,0.29277885167154966,0.05128205128205132,0.05909090909090897,0.14944802020703268,0.9418604651162791,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id443,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id444,high_school_psychology,0.0,0.0,0.014539007092198582,0.0,0.0,0.0,0.0,0.1282051282051282,0.11401515151515151,0.167272058216712,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id445,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id446,high_school_psychology,0.0,0.0,0.5281227173119065,0.0,0.4268252366219277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
high_school_psychology::mmlu_high_school_psychology_id447,high_school_psychology,0.4740929996261621,0.2934275481887505,0.8691155492154066,0.293427548188749,0.0,0.2934275481887505,0.2934275481887505,0.3589743589743589,0.3865909090909091,0.2544990149737117,0.3939393939393939,1.0,EXPLORATORY_ONLY_NO_EXTERNAL_LABEL_VALIDATION
